Date,Datetime,Thermocline,Thermocline_depth,Thermocline_temp,Gradient,AirTempMax,AirTempMin,AirTempAvg,Level,Wind,RadMax,RadAvg,Rain,Flow
2018-01-20,2018-01-20 21:01:00,0.0,,,0.0389089613810265,16.1,2.8,9.47,608.22,1.08,259.0,43.02,0.0,0.16
2018-01-21,2018-01-21 12:01:00,0.0,,,0.0319003065604768,16.3,8.8,12.32,608.26,1.16,244.0,35.2,0.0,0.16
2018-01-22,2018-01-22 12:01:00,0.0,,,0.0501987779324686,15.5,4.7,9.66,608.28,0.75,286.0,45.69,0.0,0.155
2018-01-23,2018-01-23 12:01:00,0.0,,,0.1495055647726442,15.4,5.5,10.69,608.32,0.78,268.0,38.34,0.0,0.156
2018-01-24,2018-01-24 12:01:00,0.0,,,0.2019880712533979,12.2,2.6,6.22,608.35,1.04,236.0,39.89,0.0,0.159
2018-01-25,2018-01-25 18:56:00,0.0,,,0.1265658304089179,13.5,2.4,6.01,608.39,0.85,337.0,31.67,3.6,0.165
2018-01-26,2018-01-26 12:12:00,0.0,,,0.0760508104157242,6.9,2.2,4.11,608.43,1.89,234.0,30.28,1.6,0.162
2018-01-27,2018-01-27 12:12:00,0.0,,,0.0404493409850665,6.3,0.4,3.67,608.46,1.4,141.0,21.75,0.5,0.139
2018-01-28,2018-01-28 12:12:00,0.0,,,0.0439347692150828,12.0,-0.6,4.38,608.49,1.0,269.0,47.84,0.0,0.143
2018-01-29,2018-01-29 12:12:00,0.0,,,0.0189044831657607,15.0,0.7,6.1,608.52,1.02,286.0,54.42,0.0,0.16
2018-01-30,2018-01-30 12:12:00,0.0,,,0.0328296610617808,12.8,0.7,5.22,608.56,1.11,284.0,55.07,0.0,0.136
2018-01-31,2018-01-31 18:50:00,0.0,,,0.0168213863203732,11.8,0.7,4.78,608.6,1.13,284.0,55.15,0.0,0.118
2018-02-01,2018-02-01 12:27:00,0.0,,,0.0105325093557517,7.8,0.6,3.9,608.65,1.08,251.0,24.32,0.0,0.13
2018-02-02,2018-02-02 12:27:00,0.0,,,0.0055526529213958,4.8,0.5,2.23,608.67,1.69,303.0,45.31,0.0,0.13
2018-02-03,2018-02-03 12:27:00,0.0,,,0.0182361376815727,10.4,0.7,4.69,608.69,1.16,314.0,42.71,1.2,0.129
2018-02-04,2018-02-04 12:27:00,0.0,,,0.0079593562896889,3.0,-0.2,1.46,608.71,0.64,47.0,9.13,0.0,0.115
2018-02-05,2018-02-05 11:27:00,0.0,,,0.0060000191322373,1.0,-0.3,0.35,608.74,0.41,41.0,6.01,0.0,0.098
2018-02-06,2018-02-06 12:27:00,0.0,,,0.008749033733209,3.4,-0.6,0.97,608.77,1.5,315.0,41.36,1.7,0.117
2018-02-07,2018-02-07 12:27:00,0.0,,,0.0068576168387766,3.2,-1.6,0.79,608.78,1.3,229.0,35.26,0.0,0.177
2018-02-08,2018-02-08 12:27:00,0.0,,,0.0042664802970806,5.2,-1.8,1.2,608.79,1.23,296.0,42.51,0.0,0.152
2018-02-09,2018-02-09 12:27:00,0.0,,,0.0073793146499134,6.0,-3.0,1.81,608.81,0.99,201.0,33.55,0.0,0.14
2018-02-10,2018-02-10 12:27:00,0.0,,,0.023898842144276,4.6,1.6,2.88,608.82,1.43,116.0,20.6,0.0,0.157
2018-02-11,2018-02-11 12:27:00,0.0,,,0.0513275127989745,14.5,4.2,8.72,608.84,1.03,351.0,66.33,4.4,0.16
2018-02-12,2018-02-12 12:27:00,0.0,,,0.0440116608610638,6.1,-1.7,2.63,608.86,0.92,322.0,40.27,0.0,0.16
2018-02-13,2018-02-13 12:27:00,0.0,,,0.0154443871157807,6.5,-2.6,2.7,608.9,1.46,139.0,30.08,0.0,0.16
2018-02-14,2018-02-14 12:27:00,0.0,,,0.0,11.0,2.2,8.11,608.95,1.35,156.0,31.51,0.0,0.16
2018-02-15,2018-02-15 12:27:00,0.0,,,0.02631431489446,18.6,6.6,12.11,609.0,1.22,373.0,54.3,0.0,0.166
2018-02-16,2018-02-16 09:06:00,0.0,,,0.0739333558801211,17.1,7.1,10.85,609.06,0.98,324.0,51.27,0.0,0.19
2018-02-19,2018-02-19 19:19:00,0.0,,,0.2730054561390584,11.4,5.6,8.71,609.42,1.35,168.0,31.13,0.0,0.156
2018-02-20,2018-02-20 12:31:15,0.0,,,0.1222030795427588,10.2,5.9,8.3,609.53,2.3,224.0,34.84,0.0,0.118
2018-02-21,2018-02-21 12:31:00,0.0,,,0.117072529102745,6.6,1.1,4.11,609.58,2.15,334.0,46.87,0.2,0.115
2018-02-22,2018-02-22 12:31:00,0.0,,,0.0542280155176477,5.8,-0.6,2.22,609.67,1.97,359.0,79.06,0.0,0.163
2018-02-23,2018-02-23 12:31:00,0.0,,,0.042713535877727,6.5,-2.9,1.55,609.76,1.04,356.0,79.4,0.0,0.187
2018-02-24,2018-02-24 12:31:00,0.0,,,0.0942594332243871,8.7,-1.8,1.85,609.85,0.9,355.0,70.93,0.0,0.22
2018-02-25,2018-02-25 12:31:00,0.0,,,0.0875088810294739,13.0,-1.9,5.06,609.95,1.08,365.0,81.66,0.0,0.224
2018-02-26,2018-02-26 12:31:00,0.0,,,0.1252240716686561,10.7,-2.3,4.32,610.05,1.26,381.0,86.0,0.0,0.166
2018-02-27,2018-02-27 12:31:00,0.0,,,0.0948337223318667,4.3,-4.8,-0.74,610.12,0.83,361.0,79.91,0.0,0.1
2018-02-28,2018-02-28 13:31:00,0.0,,,0.0236968330065492,2.3,-3.3,-0.89,610.21,1.93,160.3,20.06,18.5,0.096
2018-03-01,2018-03-01 12:31:00,0.0,,,0.008198491721937,10.9,2.3,6.29,610.36,2.36,139.0,17.02,0.0,0.101
2018-03-02,2018-03-02 15:36:00,0.0,,,,11.2,2.7,6.05,610.52,1.83,402.0,59.29,1.9,0.101
2018-03-03,2018-03-03 12:36:00,0.0,,,0.0176096847577831,15.3,4.6,9.98,610.7,1.47,422.0,88.92,1.1,0.128
2018-03-04,2018-03-04 12:36:00,0.0,,,0.0373351180998842,14.0,7.0,10.02,610.87,1.28,355.0,53.33,0.0,0.137
2018-03-05,2018-03-05 12:36:00,0.0,,,0.0768296024418697,13.6,3.8,7.72,611.04,1.04,446.0,67.32,0.0,0.172
2018-03-06,2018-03-06 12:36:00,0.0,,,0.0720740124260936,11.4,3.9,6.8,611.22,1.25,408.0,79.7,5.0,0.172
2018-03-07,2018-03-07 12:36:00,0.0,,,0.0493031872131508,12.4,0.9,6.38,611.38,1.03,401.0,92.25,0.0,0.16
2018-03-08,2018-03-08 12:36:00,0.0,,,0.1182595554788505,14.2,3.9,7.83,611.51,0.82,404.0,61.48,0.0,0.147
2018-03-09,2018-03-09 21:40:00,0.0,,,0.1775120044760569,15.7,8.4,12.0,611.67,1.53,137.0,25.92,0.0,0.149
2018-03-10,2018-03-10 12:40:00,0.0,,,0.1073327459896233,14.3,8.7,12.06,611.81,1.52,146.0,17.77,0.0,0.16
2018-03-11,2018-03-11 12:40:00,0.0,,,0.0896825308042927,12.6,5.8,8.92,611.98,1.65,519.0,60.26,0.0,0.16
2018-03-12,2018-03-12 12:40:00,0.0,,,0.1913270331429544,14.1,6.1,9.26,612.14,1.43,476.0,97.26,0.0,0.172
2018-03-13,2018-03-13 12:40:00,0.0,,,0.0894490526855342,13.1,4.2,7.91,612.3,0.9,440.0,58.26,1.8,0.194
2018-03-14,2018-03-14 13:14:30,0.0,,,0.1141517100601632,13.6,4.7,8.76,612.46,1.43,94.0,20.07,10.1,0.168
2018-03-15,2018-03-15 12:40:00,0.0,,,0.1045836467596323,14.1,4.7,8.65,612.66,1.22,486.0,91.68,0.6,0.158
2018-03-16,2018-03-16 12:40:00,0.0,,,0.070276643502849,11.8,3.2,6.7,612.83,1.06,429.0,67.63,2.1,0.16
2018-03-17,2018-03-17 12:44:00,0.0,,,0.0622697759798285,6.8,0.1,3.81,612.97,0.97,234.0,29.55,5.0,0.16
2018-03-18,2018-03-18 12:44:00,0.0,,,0.0461234297189019,11.1,-0.1,4.37,613.11,0.93,418.0,59.3,0.1,0.16
2018-03-19,2018-03-19 12:44:00,0.0,,,0.0544851601089053,10.1,-0.8,3.61,613.26,1.13,314.0,58.73,4.4,0.16
2018-03-20,2018-03-20 12:44:00,0.0,,,0.057419406340152,5.3,-1.9,1.27,613.39,2.18,295.0,31.0,0.3,0.16
2018-03-21,2018-03-21 12:44:00,0.0,,,0.0539886869718655,6.5,0.2,2.71,613.52,2.4,483.0,101.48,0.0,0.166
2018-03-22,2018-03-22 12:44:00,0.0,,,0.03406457126915,9.3,1.0,4.31,613.69,1.83,453.0,98.78,0.0,0.158
2018-03-23,2018-03-23 12:44:00,0.0,,,0.0410397676252163,14.9,1.8,9.41,613.86,1.09,301.0,62.38,0.0,0.16
2018-03-24,2018-03-24 21:48:00,0.0,,,0.0509279485687947,10.8,1.4,6.94,614.02,1.26,408.0,68.05,0.7,0.16
2018-03-25,2018-03-25 13:33:00,0.0,,,0.0465895695929372,10.3,4.4,6.73,614.19,1.14,339.0,47.7,0.4,0.16
2018-03-26,2018-03-26 13:48:00,0.0,,,0.0507438443857708,11.2,3.6,6.95,614.35,1.61,436.0,67.34,0.0,0.22
2018-03-27,2018-03-27 13:48:00,0.0,,,0.0818002702261431,18.6,3.3,11.02,614.51,1.32,422.0,65.88,0.0,0.25
2018-03-28,2018-03-28 13:48:00,0.0,,,0.1186164871608319,21.0,5.8,12.96,614.66,1.16,461.0,110.48,0.0,0.278
2018-03-29,2018-03-29 13:48:00,0.0,,,0.1251162165002277,16.2,4.7,10.49,614.78,0.85,474.0,118.64,0.5,0.318
2018-03-30,2018-03-30 13:48:00,0.0,,,0.1221044291979041,12.9,2.3,8.34,614.91,1.23,490.0,119.51,1.5,0.295
2018-03-31,2018-03-31 13:48:00,0.0,,,0.1351466621520156,13.1,2.6,7.03,615.02,1.6,510.0,95.68,1.1,0.301
2018-04-01,2018-04-01 13:48:00,0.0,,,0.0794827365507693,17.7,0.7,9.08,615.11,1.8,444.0,105.33,0.0,0.311
2018-04-02,2018-04-02 13:48:00,0.0,,,0.065892127506185,19.3,3.2,11.08,615.23,1.96,448.0,90.58,18.1,0.337
2018-04-03,2018-04-03 14:52:00,0.0,,,0.1010274157835056,19.5,10.5,14.26,615.33,1.27,528.0,91.71,0.0,0.338
2018-04-04,2018-04-04 13:52:00,0.0,,,0.15516641202945,17.1,7.6,11.82,615.43,1.37,480.0,98.51,0.0,0.343
2018-04-05,2018-04-05 13:52:00,0.0,,,0.1265782020028165,20.2,3.8,12.19,615.52,1.43,447.0,124.14,0.0,0.301
2018-04-06,2018-04-06 13:52:00,0.0,,,0.0983262953718551,17.6,3.9,11.61,615.64,2.14,475.0,83.72,1.3,0.303
2018-04-07,2018-04-07 13:52:00,0.0,,,0.0972929363209029,9.7,6.5,8.55,615.8,1.66,84.0,13.99,0.0,0.298
2018-04-08,2018-04-08 13:52:00,0.0,,,0.1483864862793105,12.8,5.3,8.06,615.98,0.61,285.0,60.36,0.0,0.294
2018-04-09,2018-04-09 13:52:00,0.0,,,0.1608640278068769,13.0,4.0,6.85,616.14,0.95,568.0,50.49,1.8,0.296
2018-04-10,2018-04-10 13:52:00,0.0,,,0.1346344054791011,7.7,4.1,6.02,616.29,1.21,154.0,29.35,0.0,0.294
2018-04-11,2018-04-11 22:56:00,0.0,,,0.1244710575229177,6.5,-0.1,3.8,616.48,1.67,96.0,18.19,0.0,0.294
2018-04-12,2018-04-12 13:56:00,0.0,,,0.1076348221655596,16.0,3.6,8.62,616.84,0.92,480.0,84.14,0.0,0.3
2018-04-13,2018-04-13 13:56:00,0.0,,,0.1227121550856775,15.8,5.2,9.32,617.16,1.01,585.0,99.22,1.6,0.294
2018-04-14,2018-04-14 13:56:00,0.0,,,0.1198805179391815,17.5,3.1,9.86,617.39,1.13,582.0,122.2,0.4,0.294
2018-04-15,2018-04-15 23:00:00,0.0,,,0.1879740435567569,19.0,6.0,12.44,617.63,1.19,471.0,87.98,0.0,0.294
2018-04-16,2018-04-16 14:00:00,0.0,,,0.2414301029985193,14.3,7.0,9.86,617.87,1.15,468.0,72.53,18.4,0.205
2018-04-17,2018-04-17 14:00:00,0.0,,,0.2363427830165338,22.4,5.5,13.47,618.04,1.15,500.0,142.4,0.0,0.153
2018-04-18,2018-04-18 14:00:00,0.0,,,0.2736667302843543,23.1,7.9,15.85,618.22,1.9,487.0,137.24,0.0,0.14
2018-04-19,2018-04-19 14:00:00,0.0,,,0.2313662957403028,20.6,8.4,15.4,618.34,2.24,477.0,136.64,0.0,0.16
2018-04-20,2018-04-20 14:00:00,0.0,,,0.2878890772549205,19.7,6.8,14.38,618.41,2.27,486.0,136.38,0.0,0.16
2018-04-21,2018-04-21 14:00:00,1.0,6.6456496392592,11.4360985564097,0.3537133648207327,20.9,7.2,14.25,618.47,1.63,503.0,111.14,0.0,0.16
2018-04-22,2018-04-22 14:00:00,1.0,6.791738404891282,11.689817822996451,0.397291089327874,22.8,9.7,15.51,618.53,1.14,497.0,97.76,0.0,0.176
2018-04-23,2018-04-23 14:00:00,1.0,6.215324487463732,12.07891897072636,0.4676234576327402,22.0,10.7,14.83,618.59,1.11,474.0,92.19,0.0,0.22
2018-04-24,2018-04-24 14:00:00,1.0,5.87509012686589,12.327327414226207,0.5039330217306777,24.0,9.4,16.28,618.64,1.5,480.0,139.89,0.0,0.245
2018-04-25,2018-04-25 14:08:30,1.0,5.063258414527588,13.051667852348206,0.6256160465968357,23.8,10.2,16.0,618.7,1.65,482.0,141.64,0.0,0.209
2018-04-26,2018-04-26 14:00:00,1.0,4.658496862097412,13.764546109431208,0.8229946598217452,20.0,8.4,13.59,618.8,1.29,495.0,142.85,0.0,0.202
2018-04-27,2018-04-27 20:04:00,1.0,3.904043822195543,14.22126260381886,0.8337428950774566,21.7,8.5,14.0,618.87,1.46,502.0,145.33,1.1,0.25
2018-04-28,2018-04-28 12:24:00,1.0,3.686210009582786,14.61681593717202,0.9303230169351604,21.8,8.2,12.37,618.94,0.8,518.0,70.98,0.2,0.277
2018-05-02,2018-05-02 20:04:00,1.0,7.619194333110123,12.759357151087144,0.5730813950631362,17.6,2.9,10.78,619.16,1.27,519.0,107.16,10.8,0.295
2018-05-03,2018-05-03 14:04:00,1.0,7.980504997295486,12.571125923353538,0.5090152495241611,11.7,7.1,9.88,619.21,1.97,359.0,55.95,6.3,0.349
2018-05-04,2018-05-04 14:04:00,1.0,9.33228875921633,12.189545482195395,0.4549243614071336,14.2,6.6,10.04,619.25,1.84,463.0,73.7,0.0,0.334
2018-05-05,2018-05-05 14:04:00,1.0,8.64321362137133,12.374548507801974,0.448449771556719,20.5,6.2,13.73,619.26,1.02,509.0,150.51,0.0,0.497
2018-05-06,2018-05-06 14:04:00,1.0,8.054057261960605,12.667999103039872,0.4603494560696308,24.4,8.4,16.58,619.27,1.17,511.0,151.63,1.3,0.795
2018-05-07,2018-05-07 05:04:00,1.0,6.679120872882415,13.19182840779604,0.5393992317491527,25.3,13.3,18.57,619.29,1.01,503.0,135.4,0.0,0.179
2018-05-08,2018-05-08 17:39:00,1.0,3.3784554984620594,15.652115407617451,0.9909065640354128,22.3,11.9,16.45,619.3,1.37,489.0,123.33,0.0,0.206
2018-05-09,2018-05-09 14:04:00,1.0,3.205370669923365,16.232549209036115,1.126159751461172,21.3,9.7,15.03,619.28,1.33,523.0,157.8,8.0,0.174
2018-05-10,2018-05-10 14:27:24,1.0,3.629068975500677,16.205890887401146,1.0783664399057304,17.9,7.2,12.77,619.27,1.59,596.0,112.32,0.0,0.69
2018-05-11,2018-05-11 14:04:00,1.0,4.685027551581787,14.928771762320114,0.7802608203238677,23.1,4.7,13.49,619.25,1.21,521.0,131.4,0.8,0.908
2018-05-12,2018-05-12 14:04:00,1.0,5.363384097966303,14.870277385125252,0.7696984992061839,20.7,4.7,11.95,619.28,1.33,412.0,53.55,0.0,1.144
2018-05-13,2018-05-13 14:04:00,1.0,7.251512248355833,14.012261148040665,0.6325856507911904,15.3,2.0,8.59,619.3,1.48,549.0,117.66,0.1,1.79
2018-05-14,2018-05-14 14:04:00,1.0,8.48980196463159,13.558446902528146,0.5808915408793709,15.4,5.3,10.16,619.33,1.62,520.0,126.5,0.0,1.944
2018-05-15,2018-05-15 14:04:00,1.0,8.824517318678186,13.42485538144631,0.5605549645415735,17.1,6.0,10.95,619.32,1.52,511.0,100.03,0.0,1.902
2018-05-16,2018-05-16 14:04:00,1.0,8.057916751843363,13.75667779706195,0.561383299951844,21.4,6.5,13.31,619.29,1.37,522.0,159.46,0.0,1.856
2018-05-17,2018-05-17 14:04:00,1.0,7.762405679644252,14.067830878737617,0.5882451519153467,22.8,7.4,14.31,619.27,0.99,540.0,123.4,0.0,1.856
2018-05-18,2018-05-18 14:04:00,1.0,7.612533847701284,14.214952054204767,0.6107385266215406,24.1,9.3,16.04,619.25,1.04,566.0,159.79,0.0,1.825
2018-05-19,2018-05-19 14:04:00,1.0,6.850091383074688,14.714041519066168,0.6551143808379383,24.6,9.9,16.6,619.23,1.37,495.0,119.8,0.0,1.514
2018-05-20,2018-05-20 14:04:00,1.0,6.254378818372975,15.098428259981372,0.6829498109689034,24.6,8.2,15.97,619.21,0.98,538.0,135.82,0.0,1.363
2018-05-21,2018-05-21 14:04:00,1.0,6.602383176706774,14.983026429836473,0.6787686076684185,24.7,12.4,15.66,619.18,0.98,568.0,92.09,6.2,1.385
2018-05-22,2018-05-22 14:04:00,1.0,6.200368450735302,15.282593654235107,0.6866064937430831,25.0,10.4,17.39,619.15,0.86,552.0,143.95,0.0,1.408
2018-05-23,2018-05-23 14:04:00,1.0,5.2589099649651,15.99271920329678,0.787387805393081,22.9,10.1,15.32,619.13,0.77,472.0,80.54,8.1,1.408
2018-05-24,2018-05-24 14:04:00,1.0,6.042497131399371,15.59826237940068,0.7049306399503159,24.5,12.3,17.32,619.13,0.99,540.0,104.43,5.6,1.417
2018-05-25,2018-05-25 14:04:00,1.0,7.148637428990052,15.140215222799911,0.6372266290537105,22.6,11.8,16.15,619.11,1.37,524.0,101.01,40.8,1.43
2018-05-26,2018-05-26 17:04:00,1.0,6.601799561625916,15.514777431483765,0.6753606952581883,22.0,9.6,16.17,619.13,1.05,571.0,109.52,18.9,1.475
2018-05-27,2018-05-27 14:04:00,1.0,6.379545526044699,15.800518970597327,0.717639092273604,24.9,13.2,17.43,619.2,0.74,575.0,98.9,0.1,1.469
2018-05-28,2018-05-28 14:04:00,1.0,6.263280364007002,16.01664723106435,0.7335368098196913,16.3,11.9,13.73,619.25,0.84,208.0,30.95,21.3,1.793
2018-05-29,2018-05-29 11:04:00,1.0,7.192022479715948,15.490620643909075,0.6573603207871095,20.3,11.6,14.13,619.33,0.89,584.0,74.79,40.2,2.032
2018-05-31,2018-05-31 20:48:00,1.0,8.552622307345484,15.039666285788012,0.5580553050060733,21.5,10.7,15.35,619.48,0.85,565.0,100.95,1.4,2.032
2018-06-01,2018-06-01 14:04:00,1.0,8.603295084637924,15.076487287056764,0.5606296437383929,23.0,11.4,17.07,619.48,1.24,626.0,130.18,0.0,1.858
2018-06-02,2018-06-02 11:04:00,1.0,7.191597248927224,15.809399981226113,0.6345619271262244,23.9,12.7,17.64,619.47,1.08,640.0,133.52,0.0,1.727
2018-06-04,2018-06-04 19:09:00,1.0,6.507946087582006,16.674433282036414,0.7157358595620131,23.1,13.0,16.94,619.64,0.9,676.0,141.39,0.7,1.68
2018-06-05,2018-06-05 14:04:00,1.0,6.053939675402379,16.592843746492264,0.6693479220515428,19.6,10.1,14.89,619.64,0.97,518.0,94.67,0.0,1.68
2018-06-06,2018-06-06 14:04:00,1.0,6.291061506157929,16.434467579787402,0.6261725361917883,20.2,8.6,13.84,619.62,1.09,620.0,123.53,0.0,1.698
2018-06-07,2018-06-07 14:04:00,1.0,5.829753493338337,16.773087150755227,0.6523267548738971,23.0,10.6,16.51,619.6,0.81,720.0,121.04,0.0,1.79
2018-06-08,2018-06-08 14:04:00,1.0,6.340005283778241,16.50544436929951,0.6091215817704345,21.8,12.6,17.15,619.6,0.66,357.0,57.53,0.1,1.856
2018-06-09,2018-06-09 21:53:00,1.0,6.344539839766053,16.53367896685294,0.6034340037446704,20.9,12.7,16.49,619.61,0.89,550.0,46.01,0.0,1.854
2018-06-10,2018-06-10 14:04:00,1.0,7.298590672192051,16.111566609253792,0.5319963540771493,22.1,11.0,16.07,619.62,1.0,521.0,99.73,0.0,1.857
2018-06-11,2018-06-11 14:04:00,1.0,7.320103789956299,16.20072320094291,0.5308801377076371,21.2,11.8,15.1,619.62,0.86,482.0,82.93,0.2,1.883
2018-06-12,2018-06-12 14:04:00,1.0,7.963322023709541,16.070455888290056,0.5110663451491941,21.5,10.4,15.52,619.66,1.4,582.0,92.21,0.0,1.871
2018-06-13,2018-06-13 14:04:00,1.0,8.477041452527004,15.930616221097903,0.4821852164684657,19.0,12.0,15.35,619.67,1.58,609.0,100.39,0.0,1.916
2018-06-14,2018-06-14 14:04:00,1.0,8.893301528160391,15.827280455451602,0.4665132373061791,20.5,10.5,15.23,619.61,1.61,487.0,118.33,0.0,1.791
2018-06-15,2018-06-15 14:04:00,1.0,7.699812356510473,16.28889215850349,0.4982326859465793,25.1,11.6,18.42,619.6,1.24,587.0,151.97,0.0,1.944
2018-06-16,2018-06-16 08:04:00,1.0,6.354636784243809,16.928505988415544,0.5645905899297929,25.3,11.6,18.1,619.59,1.12,540.0,170.67,0.0,1.997
2018-06-17,2018-06-17 22:33:00,1.0,3.678938604899903,19.112432911906605,0.9233222043403088,24.1,11.2,17.43,619.58,1.25,530.0,163.23,0.0,1.974
2018-06-18,2018-06-18 14:04:00,1.0,4.533949659349075,18.4428121348498,0.7763774914191046,23.7,12.5,18.21,619.56,1.5,545.0,140.94,0.0,1.99
2018-06-19,2018-06-19 14:11:00,1.0,4.590995308086691,18.25419883347445,0.7348547647079116,28.5,11.3,20.01,619.55,1.02,523.0,162.23,0.0,2.032
2018-06-20,2018-06-20 14:04:00,1.0,5.444350921449368,17.73883819299905,0.6402610881148085,31.0,15.5,23.32,619.53,1.68,518.0,159.97,0.0,2.05
2018-06-21,2018-06-21 14:04:00,1.0,3.9464307859600543,19.00964742973712,0.8419396658981988,32.9,15.3,24.3,619.51,1.07,521.0,161.77,0.0,2.102
2018-06-22,2018-06-22 10:09:20,1.0,2.651664307287445,20.725284755507857,1.262315288267725,28.5,16.5,22.52,619.58,1.29,510.0,152.35,0.0,2.12
2018-06-24,2018-06-24 14:04:00,1.0,2.406562878757487,21.405712868430243,1.4275335490751182,31.5,12.6,22.1,619.77,1.04,537.0,164.64,0.0,2.32
2018-06-25,2018-06-25 08:54:00,1.0,2.5258380472310846,21.35324185805496,1.380247770221736,32.5,15.3,23.89,619.86,1.11,537.0,167.59,0.0,2.549
2018-07-05,2018-07-05 19:42:00,1.0,3.219295900597222,21.538159934830816,1.4160032619567886,24.6,14.2,19.38,619.88,1.21,537.0,100.55,0.0,2.627
2018-07-06,2018-07-06 13:10:00,1.0,3.245443566062468,21.25002494330232,1.2927557216234256,28.9,15.1,21.16,619.83,0.99,521.0,157.26,1.4,2.698
2018-07-07,2018-07-07 13:10:00,1.0,3.44819347499504,21.09923821735815,1.2292299701627734,31.0,14.3,21.54,619.79,0.91,544.0,131.43,0.1,2.756
2018-07-08,2018-07-08 13:10:00,1.0,3.2523439111670744,21.344133951432585,1.277576351079713,30.5,14.8,22.4,619.76,1.07,515.0,133.77,0.0,2.7
2018-07-09,2018-07-09 13:10:00,1.0,3.604355556160765,21.4675332211074,1.3071788243897444,30.0,16.2,23.24,619.72,1.25,505.0,159.93,0.0,2.459
2018-07-10,2018-07-10 13:10:00,1.0,3.0655727733210645,21.97961900866112,1.4072918944037696,29.1,16.8,23.24,619.7,1.11,532.0,149.89,0.0,2.726
2018-07-11,2018-07-11 13:10:00,1.0,2.964282371272781,22.134442850952603,1.4495883730415642,29.5,15.3,21.44,619.68,1.08,512.0,121.95,0.0,2.834
2018-07-12,2018-07-12 13:10:00,1.0,3.235500070832317,21.78922126608333,1.330637364345435,28.7,15.6,21.41,619.65,0.87,474.0,100.31,0.0,2.775
2018-07-13,2018-07-13 13:10:00,1.0,3.587252788717932,20.898753325145265,1.1032506727342053,30.8,15.0,22.48,619.64,1.54,489.0,144.6,0.0,2.522
2018-07-14,2018-07-14 13:10:00,1.0,3.661116314971639,21.107300981660373,1.143452693561276,33.6,16.4,25.14,619.65,1.13,501.0,147.23,0.0,2.384
2018-07-15,2018-07-15 13:10:00,1.0,3.320031755918197,21.688943388103752,1.2769804436307697,33.8,15.7,24.49,619.67,0.99,540.0,137.76,0.0,2.384
2018-07-16,2018-07-16 13:10:00,1.0,3.4219649262531413,22.021650747409154,1.368577560233934,24.8,15.5,20.32,619.69,1.57,505.0,124.48,0.0,2.384
2018-07-17,2018-07-17 13:10:00,1.0,3.606879643375286,21.36353318217295,1.166775256301463,30.6,13.0,21.95,619.7,1.08,508.0,158.44,0.0,2.39
2018-07-18,2018-07-18 13:10:00,1.0,3.744133655780688,21.13388343104794,1.1134789357363957,33.3,15.8,21.96,619.7,0.99,508.0,103.47,0.2,2.384
2018-07-19,2018-07-19 13:10:00,1.0,3.7036809349132462,21.22542970499351,1.1298625367228183,32.7,14.3,23.58,619.71,1.37,498.0,154.35,0.0,2.358
2018-07-20,2018-07-20 13:10:00,1.0,3.685999125457139,21.48121394968313,1.1674330699864337,27.5,14.8,19.56,619.7,1.19,516.0,67.8,0.2,2.148
2018-07-21,2018-07-21 13:10:00,1.0,3.579636797417268,21.28040333073895,1.124135767224221,25.0,14.2,18.61,619.7,1.13,498.0,106.05,0.0,2.032
2018-07-22,2018-07-22 13:10:00,1.0,3.5771634009256896,21.391969718430936,1.1302158221640894,27.5,13.4,20.31,619.7,1.06,520.0,157.59,0.0,2.032
2018-07-23,2018-07-23 13:10:00,1.0,3.534345291825224,21.334025823661086,1.1042903961353725,32.5,14.0,23.22,619.69,1.22,502.0,154.6,0.0,2.032
2018-07-24,2018-07-24 13:10:00,1.0,3.31803447370774,21.66682867765409,1.1940036408234107,34.2,17.6,25.52,619.65,1.3,501.0,153.99,0.0,2.032
2018-07-25,2018-07-25 13:10:00,1.0,3.0045790752423724,22.07174043649073,1.2763445234870154,33.7,17.0,24.88,619.61,1.1,493.0,147.58,0.0,2.032
2018-07-26,2018-07-26 13:10:00,1.0,3.1307392202852102,22.06431108527876,1.2666056606363298,35.8,18.4,26.94,619.57,1.14,484.0,150.27,0.0,2.032
2018-07-27,2018-07-27 13:10:00,1.0,2.6865927198124058,23.191229320820668,1.593737259446698,35.5,17.0,25.54,619.54,1.08,486.0,145.25,0.0,1.261
2018-07-28,2018-07-28 13:10:00,1.0,2.414480610245413,23.34314797456802,1.6339761086396614,31.0,18.1,23.77,619.54,1.1,499.0,141.53,0.0,0.682
2018-07-29,2018-07-29 13:10:00,1.0,2.577261008433944,23.17243269025001,1.5595417266818998,33.5,15.9,24.51,619.54,1.09,494.0,144.91,0.0,0.656
2018-07-30,2018-07-30 13:10:00,1.0,2.669279992001096,23.01721265137924,1.5021596605535272,35.3,16.1,25.63,619.54,1.13,501.0,149.15,0.0,0.593
2018-07-31,2018-07-31 13:10:00,1.0,2.386204246439072,23.74640712976853,1.743458308352885,33.9,18.1,25.52,619.54,1.23,488.0,149.95,0.0,0.931
2018-08-01,2018-08-01 13:10:00,1.0,2.320960474653386,23.770187350156828,1.7263982079861506,33.5,17.0,24.98,619.47,1.0,488.0,147.93,0.0,1.456
2018-08-02,2018-08-02 13:10:00,1.0,2.270330247591404,23.900239978076065,1.7800875311230977,35.6,17.8,26.36,619.39,0.97,484.0,147.0,0.0,1.516
